,filename,field,section,NN,CAP,WZPAST,to,PIN,PREP,JJ,BEMA,VPRT,AUXB,TO,PUBV,INF,the,ART,DET,about,that,TSUB,WHSUB,WH,POMD,from,SUAV,or,CCONJ,any,QUAN,of,RB,CONJ,in,NNP,there,EX,no,SYNE,NOMZ,WZPRES,PGAS,on,this,DEMO,VBD,a,INDA,NUM,and,PASS,PRIV,by,THVC,SCONJ,most,EMPH,SPADJ,not,XX0,ANDC,PEAS,SPAU,with,OSUB,STPR,CMADJ,for,PHC,total_words,BYPA,which,such,as,at,PIRE,more,than,those,DEMP,GER,these,X,while,it,PIT,PRP,SBJP,PRED,THAC,all,PRMD,PROD,i,FPP1,because,CAUS,TIME,AMP,but,us,their,TPP3,they,PLACE,ACCU,both,DWNT,some,into,NEMD,SERE,SPIN,WHQU,its,who,PASTP,through,around,many,WHOBJ,what,without,if,COND,before,WHCL,PRESP,TOBJ,yet,THATD,after,much,our,over,CONT,QUOT,them,each,since,'s,CONC,we,HDG,SMP,off,least,until,me,few,every,QUES,whatever,his,your,SPP2,another,enough,anything,QUPR,INPR,HASH,her,he,you,something,she,DPAR,nothing,everyone,mine,URL,EXCL,UH,my,someone,him,myself,anyone,everything,nobody,EMOT,everybody,EMOJ,somebody,yourself,AT,theirs
690,CorAgrarian.Agr.soil.11_conclusion.txt,Agr,Conclusion,34,12,2,3,16,16,18,1,1,3,0,0,1,7,9,10,0,1,0,0,0,1,0,0,0,7,0,0,3,6,2,2,4,0,0,0,0,15,0,0,0,1,1,6,1,2,1,6,2,2,1,1,1,0,2,0,0,0,0,0,0,2,0,0,3,2,5,143,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
691,CorAgrarian.Agr.soil.12_conclusion.txt,Agr,Conclusion,65,13,2,8,39,39,25,2,7,7,4,1,7,19,23,30,0,2,0,0,2,2,1,2,0,6,0,1,10,13,12,4,6,0,0,3,1,18,0,2,1,2,3,2,4,4,2,5,4,3,2,0,4,0,0,0,1,1,2,0,2,1,1,1,3,4,2,277,2,0,1,2,2,0,0,0,0,1,3,1,3,0,0,1,4,4,1,0,0,1,0,0,1,0,0,0,1,0,0,2,2,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
692,CorAgrarian.Agr.soil.13_conclusion.txt,Agr,Conclusion,51,13,3,4,34,34,20,3,3,7,3,1,5,16,19,21,0,4,3,3,6,1,1,0,0,7,0,2,8,12,8,6,5,0,0,0,2,20,0,2,3,1,0,14,3,3,1,4,3,5,2,1,4,0,0,1,1,1,1,0,3,1,1,0,1,1,1,235,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,3,0,0,2,0,0,0,2,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
693,CorAgrarian.Agr.soil.14_conclusion.txt,Agr,Conclusion,162,63,2,10,81,81,35,4,12,13,3,1,11,42,49,53,0,7,3,3,6,5,5,4,1,19,0,2,19,27,20,14,27,0,0,1,0,32,0,15,2,2,3,22,6,7,4,15,7,8,4,2,5,2,2,5,3,3,0,0,7,4,2,0,0,7,8,583,2,0,0,4,0,0,0,0,0,2,4,1,0,2,1,1,8,8,1,0,1,0,0,0,1,0,0,1,0,3,0,4,6,2,0,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
694,CorAgrarian.Agr.soil.15_conclusion.txt,Agr,Conclusion,26,17,0,2,17,17,14,4,0,4,0,0,1,14,16,16,0,1,0,0,1,0,1,0,1,3,0,0,1,6,5,3,10,0,0,1,1,9,1,3,2,0,1,6,2,2,1,2,0,3,1,1,2,0,1,0,0,0,1,0,0,1,0,0,6,2,0,132,0,0,0,0,0,0,1,2,0,0,2,1,0,0,0,0,2,2,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
695,CorAgrarian.Agr.soil.16_conclusion.txt,Agr,Conclusion,25,5,0,0,14,14,11,1,1,2,0,1,0,2,5,6,0,1,0,0,1,0,0,0,0,2,0,0,4,2,6,5,1,0,0,0,0,4,0,6,0,0,1,6,3,3,0,2,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,2,0,1,91,0,1,1,1,0,0,0,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
696,CorAgrarian.Agr.soil.17_conclusion.txt,Agr,Conclusion,58,16,1,9,53,53,30,8,8,15,6,1,8,23,29,32,1,0,0,1,2,0,0,0,0,4,0,0,16,14,13,8,5,0,0,0,0,16,1,1,6,3,2,7,5,6,0,4,6,2,0,0,5,1,2,3,1,1,1,0,2,4,0,0,2,0,1,277,0,1,1,2,1,0,1,1,0,1,0,0,0,0,2,2,7,7,2,0,0,1,0,0,0,1,1,0,2,0,0,4,5,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
697,CorAgrarian.Agr.soil.18_conclusion.txt,Agr,Conclusion,44,6,1,5,23,23,17,0,3,3,2,1,5,6,10,12,0,0,0,0,0,2,1,0,2,12,0,0,7,6,7,6,0,0,0,0,0,7,0,2,0,3,2,1,4,4,0,8,3,1,0,0,0,0,0,0,2,2,0,0,2,1,0,1,0,2,8,154,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
698,CorAgrarian.Agr.soil.19_conclusion.txt,Agr,Conclusion,123,15,2,6,46,46,28,0,10,4,2,1,5,12,13,21,0,4,0,0,0,1,1,4,0,15,0,1,6,10,7,5,1,0,0,1,1,18,1,11,7,5,6,6,1,1,5,15,4,5,3,4,6,0,2,0,1,1,0,1,3,4,0,0,4,4,9,341,2,0,0,0,0,0,2,2,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
699,CorAgrarian.Agr.soil.20_conclusion.txt,Agr,Conclusion,52,16,5,6,38,38,35,1,4,4,0,1,2,18,19,19,1,2,0,0,1,2,0,0,0,7,0,2,7,6,13,9,9,1,1,1,1,8,1,0,1,0,1,5,1,1,3,7,3,6,2,1,5,1,1,1,0,0,2,0,0,3,0,0,2,2,3,243,0,1,0,3,0,0,0,0,0,0,0,0,0,0,2,2,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700,CorAgrarian.Agr.soil.21_conclusion.txt,Agr,Conclusion,86,32,0,13,76,76,40,3,9,8,9,0,12,23,31,35,1,4,0,0,0,3,2,1,0,12,0,0,21,15,11,11,17,0,0,0,0,13,2,12,4,4,4,4,8,8,2,12,4,4,2,1,9,0,1,0,1,1,0,1,2,4,1,0,1,4,6,387,0,0,0,0,0,0,1,2,0,0,8,0,0,1,2,3,7,7,1,0,0,0,0,0,3,1,1,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701,CorAgrarian.Agr.soil.22_conclusion.txt,Agr,Conclusion,65,21,0,4,22,22,44,4,6,6,2,0,7,15,18,19,0,2,2,2,4,5,1,3,3,22,0,1,6,8,5,0,6,0,0,0,0,16,0,8,1,0,2,7,2,3,10,19,1,7,0,0,0,1,3,2,0,0,9,0,0,5,0,0,4,3,6,309,0,2,0,1,1,0,2,0,1,0,4,1,0,0,1,2,3,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
702,CorAgrarian.Agr.soil.23_conclusion.txt,Agr,Conclusion,118,49,0,4,37,37,12,6,2,7,1,1,5,16,17,20,0,1,0,0,0,3,0,1,0,13,0,1,2,9,19,12,9,0,0,1,1,5,0,4,0,2,2,9,0,1,3,13,1,4,3,1,8,0,1,0,0,0,4,0,0,1,4,0,5,0,8,300,0,0,1,5,2,0,1,1,0,0,2,0,0,0,0,0,1,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
703,CorAgrarian.Agr.soil.25_conclusion.txt,Agr,Conclusion,63,10,1,9,44,44,13,0,4,3,5,1,11,17,24,29,0,1,0,0,3,2,1,1,1,8,0,1,14,6,10,7,3,0,0,0,0,11,0,5,1,2,4,1,5,7,3,7,3,5,0,1,2,0,0,0,0,0,5,0,1,2,0,3,1,2,0,240,0,0,0,1,3,0,0,0,0,1,2,3,0,0,1,1,4,4,0,0,0,1,0,0,2,0,0,2,0,0,1,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
704,CorAgrarian.Agr.soil.26_conclusion.txt,Agr,Conclusion,84,23,1,4,48,48,24,3,3,5,0,0,2,22,33,36,0,2,1,1,2,1,1,0,0,6,0,2,17,7,9,6,11,0,0,0,0,11,2,3,3,2,2,8,9,11,8,6,0,3,2,1,1,0,0,0,0,0,1,0,0,4,0,0,2,3,0,297,0,1,0,1,2,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
705,CorAgrarian.Agr.soil.27_conclusion.txt,Agr,Conclusion,78,70,2,6,44,44,28,2,8,5,1,2,2,30,38,39,0,2,0,0,2,1,0,0,0,12,0,0,14,9,9,5,47,0,0,0,0,21,0,5,3,1,1,9,8,8,5,12,3,0,2,0,4,0,3,0,0,0,2,0,1,5,1,0,7,2,5,385,0,1,0,1,0,0,3,2,0,0,1,0,4,1,1,1,3,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
706,CorAgrarian.Agr.soil.28_conclusion.txt,Agr,Conclusion,50,27,1,2,27,27,13,1,0,3,1,4,6,9,11,11,0,1,0,0,0,1,0,0,1,8,0,0,7,5,2,1,10,0,0,0,0,27,2,2,1,0,0,10,1,2,5,5,2,1,5,1,1,1,1,1,1,1,2,0,1,6,0,0,0,0,2,212,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
707,CorAgrarian.Agr.soil.29_conclusion.txt,Agr,Conclusion,70,17,2,12,52,52,42,5,8,10,5,1,10,22,29,34,0,3,1,1,2,3,0,4,0,9,0,1,13,23,13,8,3,0,0,0,0,29,0,3,1,3,4,4,5,7,2,9,4,3,1,1,4,2,4,3,2,2,0,0,2,0,0,0,5,6,4,349,0,0,1,1,2,0,2,0,0,2,2,2,0,0,3,4,5,5,3,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
708,CorAgrarian.Agr.soil.30_conclusion.txt,Agr,Conclusion,22,11,0,6,12,12,5,3,3,3,5,0,9,7,8,9,0,2,1,1,1,0,0,0,0,8,0,0,2,2,3,2,7,0,0,0,0,4,0,0,1,0,1,0,1,1,3,7,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,99,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
709,CorAgrarian.Agr.cropsmanag.02_discussion.txt,Agr,Discussion,373,96,3,27,215,215,117,15,50,29,6,4,15,105,117,119,0,20,1,1,9,8,8,3,0,47,0,2,60,44,46,34,55,2,2,0,0,74,1,8,5,2,7,24,11,12,58,45,14,15,6,13,23,0,5,0,5,5,16,3,9,6,4,0,12,7,15,1446,3,7,1,9,5,0,5,7,0,1,4,0,32,4,0,1,8,8,7,0,0,0,0,0,4,0,0,2,0,2,0,3,3,0,0,0,1,2,1,1,0,7,0,5,1,0,0,3,0,0,0,0,0,0,0,1,0,2,0,0,1,0,1,2,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
710,CorAgrarian.Agr.cropsmanag.03_discussion.txt,Agr,Discussion,181,129,6,14,147,147,52,11,21,32,5,4,15,58,71,76,0,12,1,2,8,9,1,1,0,41,0,1,36,30,32,29,95,2,2,1,1,67,4,15,7,4,4,38,10,13,27,38,19,11,5,8,15,0,0,1,4,4,8,0,11,13,3,1,2,7,20,969,4,6,0,0,1,0,0,2,0,4,4,1,10,3,2,5,6,6,6,0,0,1,0,1,2,0,0,0,1,3,0,0,0,0,1,0,1,2,1,1,0,6,0,2,3,0,2,1,1,0,0,0,0,0,0,1,0,2,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
711,CorAgrarian.Agr.cropsmanag.04_discussion.txt,Agr,Discussion,700,138,7,34,318,318,213,16,43,60,14,9,53,144,183,212,0,21,0,1,20,21,4,8,0,83,0,8,43,86,65,53,51,2,2,1,1,106,2,47,15,21,26,82,36,39,66,81,42,29,27,14,36,2,9,5,8,8,15,7,26,15,8,0,32,8,32,2494,13,17,0,8,11,1,6,6,1,3,22,1,42,2,8,10,24,24,4,1,1,7,0,0,6,1,1,6,1,1,0,4,8,4,4,1,5,1,3,0,2,16,0,12,2,0,1,1,1,2,2,0,1,0,0,1,0,6,1,0,2,0,1,0,1,0,0,0,1,4,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
712,CorAgrarian.Agr.cropsmanag.05_discussion.txt,Agr,Discussion,457,285,4,30,221,221,169,17,44,34,8,8,24,109,125,137,2,12,1,1,11,10,1,2,1,94,0,4,50,67,95,48,180,1,1,0,0,117,2,38,5,8,13,48,12,16,62,91,16,32,13,6,17,3,6,15,5,5,29,1,10,14,7,0,13,8,27,2125,2,8,9,20,1,0,3,2,1,2,21,2,33,5,3,6,18,18,8,0,0,0,2,0,3,0,0,1,2,1,0,8,9,1,2,0,2,2,0,1,0,8,1,6,3,0,3,0,0,1,1,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,2,0,0,1,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
713,CorAgrarian.Agr.cropsmanag.06_discussion.txt,Agr,Discussion,342,128,9,39,214,214,132,19,33,33,22,6,36,54,68,81,0,9,0,2,6,7,5,9,3,63,1,1,33,58,46,31,56,1,1,0,0,146,0,44,6,7,15,32,11,14,44,54,11,19,15,6,22,1,4,1,3,3,7,3,7,17,8,2,9,15,31,1560,3,2,4,7,4,0,3,4,1,2,21,6,33,8,9,9,11,11,11,0,0,1,0,0,0,0,0,0,1,5,0,2,2,0,1,0,1,2,0,0,1,2,4,2,0,0,4,3,0,0,0,0,1,0,0,1,0,3,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
714,CorAgrarian.Agr.cropsmanag.07_discussion.txt,Agr,Discussion,287,76,4,25,176,176,107,16,23,32,5,7,27,97,116,130,0,12,2,3,10,12,6,3,3,30,1,7,42,41,45,37,41,0,0,0,0,65,3,20,5,12,12,32,16,19,20,26,16,9,7,6,15,0,5,7,4,4,10,3,8,9,2,0,23,11,11,1196,4,3,0,3,2,0,4,4,1,6,11,1,23,1,5,6,13,13,11,0,2,4,0,0,6,0,0,2,0,1,0,0,0,0,4,2,1,2,1,3,2,3,0,3,1,0,1,0,1,0,2,0,0,0,0,1,1,1,0,0,0,1,1,5,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
715,CorAgrarian.Agr.cropsmanag.08_discussion.txt,Agr,Discussion,361,112,13,38,216,216,155,19,46,45,10,4,23,100,127,153,0,18,4,4,10,11,5,3,1,32,0,7,41,69,73,49,35,0,0,1,1,64,0,24,4,15,19,38,26,27,37,29,26,19,7,7,21,0,2,5,2,2,8,2,12,10,1,0,6,13,12,1655,1,5,2,12,1,1,2,3,0,3,19,4,44,1,15,21,40,40,14,3,5,0,0,0,12,0,0,6,1,1,0,7,7,0,1,0,1,1,1,1,0,4,2,2,6,0,3,0,0,0,1,0,0,0,0,0,0,2,1,0,1,3,0,8,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
716,CorAgrarian.Agr.cropsmanag.09_discussion.txt,Agr,Discussion,230,76,4,17,139,139,87,9,18,26,5,4,17,70,81,93,1,4,1,1,9,7,0,2,1,46,0,4,50,16,32,19,45,0,0,2,2,80,2,6,9,3,9,15,8,11,57,43,15,10,8,2,9,3,5,5,1,1,16,2,2,2,0,2,5,6,18,1103,1,2,7,10,3,0,2,1,1,0,4,4,47,0,1,1,1,1,4,0,2,3,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,2,0,0,0,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
717,CorAgrarian.Agr.cropsmanag.10_discussion.txt,Agr,Discussion,174,30,1,13,108,108,79,16,22,30,8,1,15,61,68,79,1,8,2,2,5,4,3,2,0,19,0,4,38,15,20,19,4,0,0,1,1,29,2,22,3,6,10,16,7,7,12,17,12,9,3,2,5,0,2,1,1,1,8,0,1,5,0,0,6,3,2,697,0,1,0,0,2,1,2,2,1,1,2,1,3,0,5,5,6,6,8,0,2,3,1,0,0,0,0,0,1,2,0,0,1,0,2,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
718,CorAgrarian.Agr.cropsmanag.11_discussion.txt,Agr,Discussion,189,100,9,18,122,122,80,11,31,21,6,0,13,90,101,107,0,6,1,1,4,5,2,1,1,34,0,2,26,32,31,18,52,1,1,0,0,64,4,22,8,4,3,12,13,11,27,29,8,15,5,2,13,0,3,0,1,1,7,0,3,5,2,0,13,5,13,971,1,3,1,5,2,0,3,3,0,3,10,0,12,2,4,6,7,7,4,0,0,0,1,0,1,1,1,1,2,2,0,0,0,0,1,0,9,0,1,1,1,3,0,0,2,0,3,2,0,0,0,0,1,0,0,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
719,CorAgrarian.Agr.cropsmanag.12_discussion.txt,Agr,Discussion,347,93,6,25,184,184,121,13,20,27,6,2,15,98,123,133,0,18,2,3,9,6,7,1,3,32,0,2,53,45,52,40,55,0,0,0,0,71,3,11,2,4,11,47,21,25,48,28,11,20,7,10,21,0,2,4,1,1,5,3,4,5,5,1,8,5,13,1376,2,3,0,3,2,0,2,5,1,2,5,3,24,4,4,6,8,8,5,0,0,1,0,0,0,0,0,3,0,0,0,2,2,0,2,1,3,1,1,1,0,3,2,1,1,2,1,1,0,0,1,0,0,0,0,1,0,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
720,CorAgrarian.Agr.cropsmanag.13_discussion.txt,Agr,Discussion,202,111,3,17,141,141,89,8,31,23,6,7,23,46,66,77,0,8,1,1,7,8,0,3,1,26,0,3,40,38,47,34,94,1,1,1,1,27,4,20,7,2,10,14,16,20,37,24,13,11,4,5,12,0,0,2,1,1,6,8,7,6,0,4,4,3,9,1040,2,4,2,8,2,0,0,1,1,0,6,5,24,0,2,5,13,13,3,0,0,0,0,0,7,1,1,0,3,1,0,1,1,0,2,0,2,2,0,0,0,4,1,2,3,0,3,2,0,2,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,8,8,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721,CorAgrarian.Agr.cropsmanag.14_discussion.txt,Agr,Discussion,458,233,11,47,253,253,147,17,41,43,23,5,65,134,175,195,0,2,2,3,16,20,1,7,4,78,0,6,66,95,64,31,222,0,0,0,0,110,2,30,11,18,16,25,34,41,73,70,22,10,16,0,17,1,9,2,10,10,11,3,20,6,1,5,26,14,47,2288,5,8,1,10,4,1,8,3,0,6,13,4,5,1,4,7,30,30,7,0,3,12,2,1,19,1,1,2,3,2,4,3,5,2,0,4,0,0,0,2,1,5,0,7,3,0,2,0,0,0,0,0,1,0,0,0,1,4,0,1,0,1,0,4,2,0,0,0,1,0,0,0,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
